number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_depth,params_min_child_samples,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,state
39,0.35672672040951503,2025-06-21 21:28:45.486156,2025-06-21 21:28:49.738303,0 days 00:00:04.252147,0.9646720021084653,0.08586286770889716,16,45,756,200,0.10649900522975311,0.5777959078057471,0.6845315949957613,COMPLETE
40,0.3901948113934608,2025-06-21 21:28:49.739302,2025-06-21 21:28:55.153494,0 days 00:00:05.414192,0.9227889734234032,0.04682130729869851,15,4,856,218,0.02364247812798577,0.44252940594344525,0.7516697322498306,COMPLETE
41,0.2791277442247875,2025-06-21 21:28:55.154495,2025-06-21 21:29:00.848983,0 days 00:00:05.694488,0.969403128485087,0.1890048907732125,15,40,916,238,0.11712458106933787,0.5312346577130421,0.7039716206345167,COMPLETE
42,0.2822104648434016,2025-06-21 21:29:00.849982,2025-06-21 21:29:06.483805,0 days 00:00:05.633823,0.9702133431777018,0.15955995314086818,16,35,912,241,0.1236397174697983,0.525732778219842,0.7190260526238305,COMPLETE
43,0.29944178253872056,2025-06-21 21:29:06.484805,2025-06-21 21:29:11.541205,0 days 00:00:05.056400,0.9684679242798941,0.12762007442934842,15,35,803,244,0.13481615947029318,0.5628427195461323,0.7195460552616832,COMPLETE
44,0.2979605131839498,2025-06-21 21:29:11.542206,2025-06-21 21:29:16.062015,0 days 00:00:04.519809,0.9981602025115986,0.16380862990439612,16,38,722,240,0.08831980548804527,0.5245982748557997,0.6475719498099907,COMPLETE
45,0.3124966061516171,2025-06-21 21:29:16.063266,2025-06-21 21:29:19.899389,0 days 00:00:03.836123,0.969825120629204,0.16215032003606603,16,38,597,240,0.06146909969596754,0.5224901094149285,0.6450202303481696,COMPLETE
46,0.33220678429887496,2025-06-21 21:29:19.900388,2025-06-21 21:29:24.171287,0 days 00:00:04.270899,0.9381853959270646,0.10807926691822105,16,34,722,222,0.1981600534050505,0.45198194182972584,0.7310899602465118,COMPLETE
47,0.3183316379593579,2025-06-21 21:29:24.172277,2025-06-21 21:29:27.519818,0 days 00:00:03.347541,0.9994620518221412,0.15930007709453997,15,30,533,237,0.03894964675746963,0.6334330078017385,0.671282297517481,COMPLETE
48,0.36999081458746486,2025-06-21 21:29:27.521820,2025-06-21 21:29:31.949814,0 days 00:00:04.427994,0.9148745374716788,0.06636663543053352,14,27,662,250,0.06581607687529048,0.5214180108697861,0.7574308990438622,COMPLETE
49,0.35959336611393256,2025-06-21 21:29:31.950811,2025-06-21 21:29:35.739396,0 days 00:00:03.788585,0.9697907759973817,0.09213073989323951,16,37,636,217,0.005797277609446538,0.7386174498162867,0.628490016332103,COMPLETE
50,0.5044014375973337,2025-06-21 21:29:35.739396,2025-06-21 21:29:41.203754,0 days 00:00:05.464358,0.9467453216440572,0.015189755947337577,15,43,778,208,0.18796407317905134,0.40885186138156854,0.774666628983489,COMPLETE
51,0.2947018921894661,2025-06-21 21:29:41.204739,2025-06-21 21:29:45.663239,0 days 00:00:04.458500,0.9962487573883414,0.18042481971106808,16,40,839,195,0.12192416656827737,0.5506379516697729,0.7053590640495211,COMPLETE
52,0.29435219035815674,2025-06-21 21:29:45.664237,2025-06-21 21:29:50.114348,0 days 00:00:04.450111,0.9719552296482641,0.17624424318304205,16,38,837,192,0.12505999342521987,0.48811647747569464,0.7061228272493817,COMPLETE
53,0.3137076007931239,2025-06-21 21:29:50.114348,2025-06-21 21:29:54.568554,0 days 00:00:04.454206,0.9719748914596613,0.13354684862580196,15,42,834,194,0.14774105183002045,0.6225566585996022,0.724557667645915,COMPLETE
54,0.29165267865767674,2025-06-21 21:29:54.569554,2025-06-21 21:29:59.331056,0 days 00:00:04.761502,0.9281959829938317,0.17524596588735752,14,36,893,200,0.12648181778525916,0.4745365851440766,0.7013727929774353,COMPLETE
55,0.284508158152573,2025-06-21 21:29:59.332060,2025-06-21 21:30:04.604673,0 days 00:00:05.272613,0.9422173300946898,0.17508287664892427,14,31,885,227,0.28663396246745176,0.46793968966761074,0.6708623477574429,COMPLETE
56,0.29373035312432116,2025-06-21 21:30:04.605673,2025-06-21 21:30:09.865747,0 days 00:00:05.260074,0.9358276692508485,0.13594873284911949,14,25,888,225,0.2948768337128558,0.4764081084879949,0.6734600888826127,COMPLETE
57,0.4211330363791852,2025-06-21 21:30:09.866747,2025-06-21 21:30:16.854651,0 days 00:00:06.987904,0.8947918214841218,0.027798937868672463,14,31,958,256,0.19664577951036435,0.6988296398770328,0.594190672287948,COMPLETE
58,0.2888708200948864,2025-06-21 21:30:16.855652,2025-06-21 21:30:22.152758,0 days 00:00:05.297106,0.9179106530765113,0.14723156985801863,13,21,908,231,0.3676411365289272,0.39799669005241967,0.7739988221949379,COMPLETE
59,0.3077313104738577,2025-06-21 21:30:22.153767,2025-06-21 21:30:27.458827,0 days 00:00:05.305060,0.8718763308822179,0.10628634035823963,13,17,903,230,0.4566446149154276,0.4023942921111709,0.7777795097880275,COMPLETE
60,0.29452563167300616,2025-06-21 21:30:27.459827,2025-06-21 21:30:32.436603,0 days 00:00:04.976776,0.9164518558584666,0.1490125095014234,13,23,880,211,0.3574416028381253,0.3986279788393283,0.8151575732328615,COMPLETE
61,0.2705371075513838,2025-06-21 21:30:32.437604,2025-06-21 21:30:38.444232,0 days 00:00:06.006628,0.9486980055867814,0.185042842844623,15,17,964,246,0.39527052073079916,0.6152069011983974,0.7350196380486456,COMPLETE
62,0.2729970385290251,2025-06-21 21:30:38.445233,2025-06-21 21:30:44.412020,0 days 00:00:05.966787,0.9477937315206987,0.17187465258495793,15,20,961,244,0.48987918654742996,0.4731213650958015,0.736036859928286,COMPLETE
63,0.2846185384010159,2025-06-21 21:30:44.413144,2025-06-21 21:30:50.439207,0 days 00:00:06.026063,0.9501466046548844,0.12759182016819223,15,19,964,249,0.4001660758272926,0.6177588858708647,0.7424028150732647,COMPLETE
64,0.28368499702563965,2025-06-21 21:30:50.440248,2025-06-21 21:30:56.415870,0 days 00:00:05.975622,0.9523543708367916,0.12568850765816325,15,13,966,246,0.4127973922335957,0.639363723226749,0.7359775182991449,COMPLETE
65,0.27374002087314175,2025-06-21 21:30:56.416850,2025-06-21 21:31:02.306461,0 days 00:00:05.889611,0.8972460615326068,0.1768758584057137,15,13,964,248,0.49684614623257684,0.6495845381500229,0.7393518237664009,COMPLETE
66,0.2899335233154843,2025-06-21 21:31:02.307469,2025-06-21 21:31:08.364450,0 days 00:00:06.056981,0.9025166860683056,0.11025224815605135,15,10,960,245,0.5146682632892379,0.6480327201174472,0.7974046617381997,COMPLETE
67,0.3124107909160758,2025-06-21 21:31:08.364450,2025-06-21 21:31:14.804322,0 days 00:00:06.439872,0.8937980963020908,0.07806073262788583,15,13,1000,256,0.5691417505665656,0.7634452451652992,0.7384875484706136,COMPLETE
68,0.290805630972532,2025-06-21 21:31:14.805322,2025-06-21 21:31:19.879195,0 days 00:00:05.073873,0.5712118340141061,0.14255435615483697,15,13,928,236,0.717895355866907,0.6834046436749852,0.7593868528032818,COMPLETE
69,0.26914057839669925,2025-06-21 21:31:19.880192,2025-06-21 21:31:25.835798,0 days 00:00:05.955606,0.9585636141249686,0.1817464552949567,14,15,971,246,0.454898473475432,0.6022159531307862,0.7217111313095622,COMPLETE
70,0.5292163496257479,2025-06-21 21:31:25.836799,2025-06-21 21:31:33.385093,0 days 00:00:07.548294,0.982374104069582,0.007274411601587723,16,15,936,217,0.4703483603940602,0.6048326048954306,0.8260335144961204,COMPLETE
71,0.2708443564629741,2025-06-21 21:31:33.386093,2025-06-21 21:31:39.366797,0 days 00:00:05.980704,0.9573822865472934,0.1830580277549024,14,11,966,248,0.41634310692276244,0.7113625543275705,0.7203379335694259,COMPLETE
