model_name,metric,score
LightGBM,Complexity,2.8902158788387444
LightGBM,Sparsity,0.5770554886261434
LightGBM,Robustness,0.6269259902467407
LightGBM,Faithfulness,0.76609111691176
LightGBM,Max-Sensitivity,1.3277987182316222
LightGBM,MAE,2.110874495539187
LightGBM,MSE,7.061844614661366
LightGBM,R-squared,0.33427522449802405
LightGBM,MAPE,0.8179858248625149
