model_name,metric,score
LightGBMTop20,Complexity,2.527669868904026
LightGBMTop20,Sparsity,0.5126171001785355
LightGBMTop20,Robustness,1.0625203739494147
LightGBMTop20,Faithfulness,0.676977422799221
LightGBMTop20,Max-Sensitivity,1.1972918512261803
LightGBMTop20,MAE,3.0988182587227784
LightGBMTop20,MSE,13.88052746146457
LightGBMTop20,R-squared,-0.30852652987403983
LightGBMTop20,MAPE,0.9071106871156257
